,City,Price,Area,Location,bhk
7915,Chennai,7000000.0,1140.0,Chennai Porur,2.0
7916,Chennai,7000000.0,1140.0,Chennai Porur,2.0
7917,Chennai,13000000.0,1135.0,Chennai Porur,2.0
7919,Chennai,19000000.0,1097.0,Chennai Porur,2.0
7920,Chennai,8500000.0,937.0,Chennai Porur,2.0
7923,Chennai,7336000.0,1123.0,Chennai Porur,2.0
7926,Chennai,10500000.0,850.0,Chennai Porur,2.0
7927,Chennai,5775000.0,808.0,Chennai Porur,2.0
7929,Chennai,6286000.0,808.0,Chennai Porur,2.0
7930,Chennai,6286000.0,523.0,Chennai Porur,1.0
7931,Chennai,5940000.0,882.0,Chennai Porur,2.0
7932,Chennai,5460000.0,882.0,Chennai Porur,2.0
7933,Chennai,16700000.0,1529.0,Chennai Porur,3.0
7935,Chennai,20200000.0,1304.0,Chennai Porur,3.0
7937,Chennai,8478000.0,1086.0,Chennai Porur,2.0
7938,Chennai,3700000.0,522.0,Chennai Porur,1.0
7945,Chennai,4988000.0,765.0,Chennai Porur,1.0
7947,Chennai,9072000.0,1123.0,Chennai Porur,2.0
7951,Chennai,2800000.0,510.0,Chennai Porur,1.0
7953,Chennai,6956999.0,1100.0,Chennai Porur,2.0
7957,Chennai,7108000.0,1079.0,Chennai Porur,2.0
7958,Chennai,19000000.0,1775.0,Chennai Porur,3.0
7959,Chennai,7500000.0,1107.0,Chennai Porur,2.0
7960,Chennai,54400000.0,3445.0,Chennai Porur,4.0
7961,Chennai,6100000.0,804.0,Chennai Porur,2.0
7962,Chennai,6342000.0,845.0,Chennai Porur,2.0
7967,Chennai,6700000.0,1123.0,Chennai Porur,2.0
7968,Chennai,6700000.0,1123.0,Chennai Porur,2.0
7970,Chennai,8792000.0,1130.0,Chennai Porur,3.0
7971,Chennai,12000000.0,980.0,Chennai Porur,2.0
7972,Chennai,3322000.0,852.0,Chennai Pozhichalur,2.0
7973,Chennai,3065000.0,786.0,Chennai Pozhichalur,2.0
7974,Chennai,2808000.0,720.0,Chennai Pozhichalur,2.0
7975,Chennai,3276000.0,840.0,Chennai Pozhichalur,2.0
7976,Chennai,2909000.0,746.0,Chennai Pozhichalur,2.0
7977,Chennai,3049000.0,782.0,Chennai Pozhichalur,2.0
7978,Chennai,2858000.0,733.0,Chennai Pozhichalur,2.0
7979,Chennai,4000000.0,1040.0,Chennai Pozhichalur,2.0
7980,Chennai,4500000.0,873.0,Chennai Pozhichalur,2.0
7981,Chennai,3244000.0,874.0,Chennai Pozhichalur,2.0
7982,Chennai,5775000.0,1000.0,Chennai Pozhichalur,2.0
7984,Chennai,4893000.0,730.0,Chennai Pozhichalur,2.0
7985,Chennai,6828000.0,725.0,Chennai Pozhichalur,2.0
7986,Chennai,5674000.0,580.0,Chennai Pozhichalur,1.0
7987,Chennai,4800000.0,635.0,Chennai Pozhichalur,2.0
7988,Chennai,6367000.0,580.0,Chennai Pozhichalur,1.0
7989,Chennai,7213000.0,733.0,Chennai Pozhichalur,1.0
7990,Chennai,5000000.0,580.0,Chennai Pozhichalur,1.0
7991,Chennai,3900000.0,725.0,Chennai Pozhichalur,2.0
7992,Chennai,3500000.0,974.0,Chennai Pozhichalur,2.0
7993,Chennai,3753000.0,983.0,Chennai Pozhichalur,2.0
7994,Chennai,4226000.0,974.0,Chennai Pozhichalur,2.0
7995,Chennai,4809000.0,873.0,Chennai Pozhichalur,2.0
7996,Chennai,4492000.0,983.0,Chennai Pozhichalur,2.0
7997,Chennai,6038000.0,984.0,Chennai Pozhichalur,3.0
7998,Chennai,43000000.0,2533.0,Chennai Raja Annamalai Puram,3.0
7999,Chennai,37500000.0,2500.0,Chennai Raja Annamalai Puram,3.0
8000,Chennai,65000000.0,3150.0,Chennai Raja Annamalai Puram,4.0
8001,Chennai,65000000.0,3150.0,Chennai Raja Annamalai Puram,4.0
8002,Chennai,55599999.0,2781.0,Chennai Raja Annamalai Puram,4.0
8003,Chennai,46900000.0,2348.0,Chennai Raja Annamalai Puram,3.0
8004,Chennai,56100000.0,2610.0,Chennai Raja Annamalai Puram,3.0
8005,Chennai,52600000.0,2450.0,Chennai Raja Annamalai Puram,3.0
8006,Chennai,48400000.0,2255.0,Chennai Raja Annamalai Puram,3.0
8007,Chennai,51600000.0,2400.0,Chennai Raja Annamalai Puram,3.0
8008,Chennai,47300000.0,2200.0,Chennai Raja Annamalai Puram,3.0
8009,Chennai,48400000.0,2450.0,Chennai Raja Annamalai Puram,3.0
8010,Chennai,51600000.0,3225.0,Chennai Raja Annamalai Puram,4.0
8011,Chennai,47300000.0,2255.0,Chennai Raja Annamalai Puram,3.0
8012,Chennai,16700000.0,2400.0,Chennai Raja Annamalai Puram,3.0
8013,Chennai,18200000.0,2200.0,Chennai Raja Annamalai Puram,3.0
8014,Chennai,36000000.0,2777.0,Chennai Raja Annamalai Puram,3.0
8015,Chennai,15300000.0,2590.0,Chennai Raja Annamalai Puram,3.0
8016,Chennai,44900000.0,2789.0,Chennai Raja Annamalai Puram,3.0
8017,Chennai,17700000.0,1800.0,Chennai Raja Annamalai Puram,3.0
8018,Chennai,23000000.0,2400.0,Chennai Raja Annamalai Puram,3.0
8020,Chennai,5116000.0,1066.0,Chennai Rajakilpakkam,2.0
8021,Chennai,3779999.0,800.0,Chennai Rajakilpakkam,2.0
8025,Chennai,5088000.0,960.0,Chennai Rajakilpakkam,2.0
8026,Chennai,4679000.0,883.0,Chennai Rajakilpakkam,2.0
8027,Chennai,7200000.0,962.0,Chennai Rajakilpakkam,2.0
8028,Chennai,4880000.0,888.0,Chennai Rajakilpakkam,2.0
8029,Chennai,3472999.0,755.0,Chennai Rajakilpakkam,2.0
8030,Chennai,6998999.0,1125.0,Chennai Rajakilpakkam,3.0
8033,Chennai,4325000.0,940.0,Chennai Rajakilpakkam,2.0
8034,Chennai,6385000.0,869.0,Chennai Rajakilpakkam,2.0
8035,Chennai,6011000.0,801.0,Chennai Rajakilpakkam,2.0
8036,Chennai,6473999.0,926.0,Chennai Rajakilpakkam,2.0
8037,Chennai,6242000.0,818.0,Chennai Rajakilpakkam,2.0
8040,Chennai,4817000.0,859.0,Chennai Rajakilpakkam,2.0
8041,Chennai,17000000.0,1361.0,Chennai Saidapet,2.0
8042,Chennai,33500000.0,2684.0,Chennai Saidapet,4.0
8043,Chennai,21600000.0,1733.0,Chennai Saidapet,3.0
8044,Chennai,19800000.0,1808.0,Chennai Saidapet,3.0
8045,Chennai,14600000.0,1334.0,Chennai Saidapet,2.0
8046,Chennai,29500000.0,2684.0,Chennai Saidapet,4.0
8047,Chennai,8417000.0,1334.0,Chennai Saidapet,2.0
8048,Chennai,3675000.0,615.0,Chennai Saidapet,2.0
8049,Chennai,12700000.0,1881.0,Chennai Saidapet,2.0
8050,Chennai,3404000.0,510.0,Chennai Selaiyur,1.0
8051,Chennai,3404000.0,510.0,Chennai Selaiyur,1.0
8075,Chennai,2850000.0,600.0,Chennai Selaiyur,1.0
8081,Chennai,3104000.0,640.0,Chennai Selaiyur,1.0
8086,Chennai,3104000.0,640.0,Chennai Selaiyur,1.0
8105,Chennai,9643000.0,931.0,Chennai Selaiyur,2.0
8108,Chennai,2988000.0,565.0,Chennai Selaiyur,1.0
8109,Chennai,6720000.0,840.0,Chennai Selaiyur,2.0
8115,Chennai,5108000.0,531.0,Chennai Selaiyur,1.0
8118,Chennai,5040000.0,523.0,Chennai Selaiyur,1.0
8121,Chennai,4794000.0,627.0,Chennai Selaiyur,1.0
8122,Chennai,9246000.0,980.0,Chennai Selaiyur,2.0
8123,Chennai,7358000.0,956.0,Chennai Selaiyur,2.0
8127,Chennai,5780000.0,1021.0,Chennai Selaiyur,3.0
8132,Chennai,8050000.0,1010.0,Chennai Selaiyur,2.0
8133,Chennai,7630000.0,960.0,Chennai Selaiyur,2.0
8134,Chennai,6886000.0,844.0,Chennai Selaiyur,2.0
8142,Chennai,2850000.0,521.0,Chennai Selaiyur,1.0
8145,Chennai,5872000.0,490.0,Chennai Selaiyur,1.0
8152,Chennai,7666000.0,900.0,Chennai Selaiyur,2.0
8156,Chennai,7840000.0,995.0,Chennai Selaiyur,2.0
8157,Chennai,7359999.0,956.0,Chennai Selaiyur,2.0
8158,Chennai,7248999.0,864.0,Chennai Selaiyur,2.0
8160,Chennai,7200000.0,564.0,Chennai Selaiyur,1.0
8162,Chennai,4950000.0,570.0,Chennai Selaiyur,1.0
8163,Chennai,8604000.0,975.0,Chennai Selaiyur,2.0
8164,Chennai,18600000.0,1450.0,Chennai Selaiyur,4.0
8165,Chennai,12800000.0,975.0,Chennai Selaiyur,2.0
8168,Chennai,4000000.0,745.0,Chennai Sembakkam,2.0
8169,Chennai,4718000.0,983.0,Chennai Sembakkam,2.0
8170,Chennai,4176000.0,870.0,Chennai Sembakkam,2.0
8172,Chennai,4472000.0,983.0,Chennai Sembakkam,2.0
8174,Chennai,4086999.0,865.0,Chennai Sembakkam,2.0
8176,Chennai,7541000.0,1423.0,Chennai Sembakkam,3.0
8177,Chennai,6476000.0,1222.0,Chennai Sembakkam,3.0
8178,Chennai,5088000.0,960.0,Chennai Sembakkam,2.0
8179,Chennai,4679000.0,883.0,Chennai Sembakkam,2.0
8180,Chennai,6425000.0,1285.0,Chennai Sembakkam,3.0
8181,Chennai,5000000.0,925.0,Chennai Sembakkam,2.0
8182,Chennai,4647000.0,845.0,Chennai Sembakkam,2.0
8183,Chennai,3400000.0,773.0,Chennai Sembakkam,2.0
8184,Chennai,4700000.0,1000.0,Chennai Sembakkam,2.0
8185,Chennai,6011000.0,1161.0,Chennai Sembakkam,3.0
8189,Chennai,6190000.0,1113.0,Chennai Sholinganallur,2.0
8191,Chennai,6190000.0,1113.0,Chennai Sholinganallur,2.0
8194,Chennai,5003000.0,944.0,Chennai Sholinganallur,2.0
8196,Chennai,9746000.0,1645.0,Chennai Sholinganallur,3.0
8198,Chennai,7841000.0,1310.0,Chennai Sholinganallur,3.0
8199,Chennai,5663000.0,1006.0,Chennai Sholinganallur,2.0
8200,Chennai,6224000.0,1120.0,Chennai Sholinganallur,2.0
8201,Chennai,6219000.0,1119.0,Chennai Sholinganallur,2.0
8202,Chennai,6214000.0,1118.0,Chennai Sholinganallur,2.0
8203,Chennai,5778000.0,1004.0,Chennai Sholinganallur,2.0
8204,Chennai,6200000.0,1115.0,Chennai Sholinganallur,2.0
8205,Chennai,6195000.0,1114.0,Chennai Sholinganallur,2.0
8206,Chennai,5648000.0,1003.0,Chennai Sholinganallur,2.0
8207,Chennai,6245000.0,1094.0,Chennai Sholinganallur,2.0
8208,Chennai,5816000.0,1026.0,Chennai Sholinganallur,2.0
8209,Chennai,6141000.0,1103.0,Chennai Sholinganallur,2.0
8210,Chennai,6003000.0,1075.0,Chennai Sholinganallur,2.0
8211,Chennai,5993000.0,1073.0,Chennai Sholinganallur,2.0
8212,Chennai,5682000.0,1010.0,Chennai Sholinganallur,2.0
8213,Chennai,5678000.0,1009.0,Chennai Sholinganallur,2.0
8214,Chennai,6776000.0,1124.0,Chennai Sholinganallur,2.0
8215,Chennai,6853000.0,1133.0,Chennai Sholinganallur,2.0
8219,Chennai,6506999.0,1415.0,Chennai Sholinganallur,2.0
8220,Chennai,6506999.0,1415.0,Chennai Sholinganallur,2.0
8223,Chennai,4939000.0,932.0,Chennai Sholinganallur,2.0
8224,Chennai,5000000.0,1035.0,Chennai Sholinganallur,2.0
8225,Chennai,5599000.0,1018.0,Chennai Sholinganallur,2.0
8226,Chennai,5500000.0,1000.0,Chennai Sholinganallur,2.0
8227,Chennai,5775000.0,1050.0,Chennai Sholinganallur,2.0
8228,Chennai,6050000.0,1100.0,Chennai Sholinganallur,2.0
8230,Chennai,6300000.0,1060.0,Chennai Sholinganallur,2.0
8232,Chennai,6600000.0,1110.0,Chennai Sholinganallur,2.0
8233,Chennai,6600000.0,1110.0,Chennai Sholinganallur,2.0
8234,Chennai,6300000.0,1060.0,Chennai Sholinganallur,2.0
8235,Chennai,5900000.0,980.0,Chennai Sholinganallur,2.0
8236,Chennai,6300000.0,1060.0,Chennai Sholinganallur,2.0
8237,Chennai,5900000.0,980.0,Chennai Sholinganallur,2.0
8238,Chennai,11200000.0,1796.0,Chennai Sholinganallur,3.0
8239,Chennai,11200000.0,1796.0,Chennai Sholinganallur,3.0
8240,Chennai,6750000.0,1140.0,Chennai Sholinganallur,2.0
8241,Chennai,6350000.0,1070.0,Chennai Sholinganallur,2.0
8242,Chennai,6300000.0,1065.0,Chennai Sholinganallur,2.0
8243,Chennai,6600000.0,1120.0,Chennai Sholinganallur,2.0
8244,Chennai,5900000.0,980.0,Chennai Sholinganallur,2.0
8245,Chennai,5900000.0,980.0,Chennai Sholinganallur,2.0
8246,Chennai,6600000.0,1110.0,Chennai Sholinganallur,2.0
8247,Chennai,6500000.0,1090.0,Chennai Sholinganallur,2.0
8248,Chennai,6500000.0,1090.0,Chennai Sholinganallur,2.0
8249,Chennai,5900000.0,980.0,Chennai Sholinganallur,2.0
8250,Chennai,5900000.0,980.0,Chennai Sholinganallur,2.0
8251,Chennai,11000000.0,1691.0,Chennai Sholinganallur,2.0
8253,Chennai,8303000.0,1444.0,Chennai Sholinganallur,3.0
8254,Chennai,12900000.0,2250.0,Chennai Sholinganallur,3.0
8258,Chennai,8303000.0,1444.0,Chennai Sholinganallur,3.0
8259,Chennai,27200000.0,4736.0,Chennai Sholinganallur,4.0
8260,Chennai,25500000.0,4452.0,Chennai Sholinganallur,4.0
8261,Chennai,25500000.0,4451.0,Chennai Sholinganallur,4.0
8262,Chennai,26900000.0,4690.0,Chennai Sholinganallur,4.0
8263,Chennai,9228000.0,1605.0,Chennai Sholinganallur,3.0
8264,Chennai,9234000.0,1606.0,Chennai Sholinganallur,3.0
8265,Chennai,8354000.0,1453.0,Chennai Sholinganallur,3.0
8266,Chennai,9533000.0,1658.0,Chennai Sholinganallur,3.0
8267,Chennai,9545000.0,1660.0,Chennai Sholinganallur,3.0
8269,Chennai,24700000.0,4297.0,Chennai Sholinganallur,4.0
8271,Chennai,26900000.0,4682.0,Chennai Sholinganallur,4.0
8272,Chennai,23600000.0,4105.0,Chennai Sholinganallur,4.0
8275,Chennai,6200000.0,1024.0,Chennai Sholinganallur,2.0
8276,Chennai,6200000.0,1027.0,Chennai Sholinganallur,2.0
8277,Chennai,2800000.0,1025.0,Chennai Sholinganallur,2.0
8280,Chennai,8290000.0,1358.0,Chennai Sholinganallur,3.0
8282,Chennai,6550000.0,1027.0,Chennai Sholinganallur,2.0
8283,Chennai,3881000.0,1024.0,Chennai Sholinganallur,2.0
8284,Chennai,17900000.0,1846.0,Chennai Sholinganallur,3.0
8288,Chennai,10800000.0,1552.0,Chennai Sholinganallur,3.0
8289,Chennai,33300000.0,4727.0,Chennai Sholinganallur,4.0
8290,Chennai,33300000.0,4452.0,Chennai Sholinganallur,4.0
8291,Chennai,35100000.0,4451.0,Chennai Sholinganallur,4.0
8296,Chennai,10500000.0,1623.0,Chennai Sholinganallur,3.0
8298,Chennai,10300000.0,1594.0,Chennai Sholinganallur,3.0
8299,Chennai,9234000.0,1605.0,Chennai Sholinganallur,3.0
8304,Chennai,8540000.0,1444.0,Chennai Sholinganallur,3.0
8305,Chennai,9234000.0,1605.0,Chennai Sholinganallur,3.0
8307,Chennai,9533000.0,1453.0,Chennai Sholinganallur,3.0
8308,Chennai,9545000.0,1658.0,Chennai Sholinganallur,3.0
8312,Chennai,10700000.0,1623.0,Chennai Sholinganallur,3.0
8314,Chennai,9100000.0,1594.0,Chennai Sholinganallur,3.0
8315,Chennai,5850000.0,1175.0,Chennai Sholinganallur,2.0
8321,Chennai,30700000.0,4682.0,Chennai Sholinganallur,4.0
8322,Chennai,10600000.0,1838.0,Chennai Sholinganallur,3.0
8326,Chennai,40100000.0,4736.0,Chennai Sholinganallur,4.0
8327,Chennai,35100000.0,4727.0,Chennai Sholinganallur,4.0
8329,Chennai,32400000.0,4451.0,Chennai Sholinganallur,4.0
8333,Chennai,10600000.0,1838.0,Chennai Sholinganallur,3.0
8337,Chennai,6164000.0,1032.0,Chennai Sholinganallur,2.0
8339,Chennai,9500000.0,1050.0,Chennai Sholinganallur,2.0
8341,Chennai,8353000.0,1971.0,Chennai Singaperumal Koil,3.0
8342,Chennai,7252000.0,1595.0,Chennai Singaperumal Koil,3.0
8343,Chennai,4165000.0,1225.0,Chennai Singaperumal Koil,3.0
8344,Chennai,4165000.0,1225.0,Chennai Singaperumal Koil,3.0
8348,Chennai,2246000.0,624.0,Chennai Singaperumal Koil,1.0
8349,Chennai,2091000.0,581.0,Chennai Singaperumal Koil,1.0
8350,Chennai,8303000.0,624.0,Chennai Singaperumal Koil,1.0
8351,Chennai,3581000.0,581.0,Chennai Singaperumal Koil,1.0
8352,Chennai,2117000.0,612.0,Chennai Singaperumal Koil,1.0
8353,Chennai,3224000.0,589.0,Chennai Singaperumal Koil,1.0
8354,Chennai,2082000.0,602.0,Chennai Singaperumal Koil,1.0
8355,Chennai,7620999.0,605.0,Chennai Singaperumal Koil,1.0
8356,Chennai,7289000.0,836.0,Chennai Singaperumal Koil,2.0
8358,Chennai,3810000.0,905.0,Chennai Sithalapakkam,2.0
8359,Chennai,3615999.0,882.0,Chennai Sithalapakkam,2.0
8360,Chennai,3277000.0,775.0,Chennai Sithalapakkam,2.0
8362,Chennai,3810000.0,905.0,Chennai Sithalapakkam,2.0
8363,Chennai,3615999.0,882.0,Chennai Sithalapakkam,2.0
8364,Chennai,3277000.0,775.0,Chennai Sithalapakkam,2.0
8366,Chennai,3152000.0,833.0,Chennai Sithalapakkam,2.0
8367,Chennai,4784000.0,769.0,Chennai Sithalapakkam,2.0
8368,Chennai,4784000.0,769.0,Chennai Sithalapakkam,2.0
8377,Chennai,3561999.0,992.0,Chennai Sithalapakkam,2.0
8378,Chennai,5319000.0,920.0,Chennai Sithalapakkam,2.0
8379,Chennai,5319000.0,869.0,Chennai Sithalapakkam,2.0
8380,Chennai,5690000.0,1108.0,Chennai Sithalapakkam,3.0
8381,Chennai,5000000.0,1000.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8382,Chennai,3500000.0,750.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8383,Chennai,5150000.0,952.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8384,Chennai,6804000.0,1270.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8385,Chennai,7116000.0,1330.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8386,Chennai,6700000.0,1250.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8387,Chennai,5348000.0,990.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8388,Chennai,5348000.0,990.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8389,Chennai,4984000.0,920.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8390,Chennai,5244000.0,970.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8391,Chennai,5200000.0,1002.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8392,Chennai,6684999.0,1285.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8393,Chennai,5345000.0,1028.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8394,Chennai,5200000.0,952.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8395,Chennai,8100000.0,1460.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8396,Chennai,5300000.0,952.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8397,Chennai,4800000.0,910.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8398,Chennai,3300000.0,570.0,Chennai Sunnambu Kolathur S Kolathur,1.0
8399,Chennai,3050000.0,574.0,Chennai Sunnambu Kolathur S Kolathur,1.0
8400,Chennai,7650000.0,1464.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8401,Chennai,6550000.0,1256.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8402,Chennai,6450000.0,1220.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8403,Chennai,4125000.0,800.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8404,Chennai,3881000.0,825.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8408,Chennai,4491000.0,985.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8409,Chennai,4143000.0,966.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8410,Chennai,4589000.0,891.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8411,Chennai,4061000.0,861.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8412,Chennai,3159000.0,922.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8413,Chennai,3159000.0,560.0,Chennai Sunnambu Kolathur S Kolathur,1.0
8414,Chennai,8084000.0,922.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8416,Chennai,4600000.0,720.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8417,Chennai,7834999.0,1285.0,Chennai Sunnambu Kolathur S Kolathur,3.0
8418,Chennai,3000000.0,943.0,Chennai Sunnambu Kolathur S Kolathur,2.0
8419,Chennai,10000000.0,920.0,Chennai T Nagar,3.0
8420,Chennai,9900000.0,1100.0,Chennai T Nagar,3.0
8421,Chennai,16500000.0,1055.0,Chennai T Nagar,2.0
8422,Chennai,27900000.0,1647.0,Chennai T Nagar,3.0
8423,Chennai,27599999.0,1624.0,Chennai T Nagar,3.0
8424,Chennai,27599999.0,1624.0,Chennai T Nagar,3.0
8425,Chennai,27799999.0,1641.0,Chennai T Nagar,3.0
8426,Chennai,27799999.0,1641.0,Chennai T Nagar,3.0
8427,Chennai,17500000.0,1350.0,Chennai T Nagar,3.0
8428,Chennai,12500000.0,1320.0,Chennai T Nagar,2.0
8429,Chennai,6493000.0,1600.0,Chennai T Nagar,3.0
8430,Chennai,6863000.0,1606.0,Chennai T Nagar,2.0
8431,Chennai,11000000.0,2600.0,Chennai T Nagar,3.0
8432,Chennai,10000000.0,1050.0,Chennai T Nagar,3.0
8433,Chennai,4794000.0,1380.0,Chennai T Nagar,3.0
8434,Chennai,11000000.0,810.0,Chennai T Nagar,2.0
8435,Chennai,6265000.0,895.0,Chennai Tambaram Sanatoruim,2.0
8436,Chennai,6845000.0,875.0,Chennai Tambaram Sanatoruim,2.0
8437,Chennai,6066000.0,1030.0,Chennai Tambaram Sanatoruim,2.0
8438,Chennai,7419000.0,1030.0,Chennai Tambaram Sanatoruim,2.0
8439,Chennai,7666000.0,980.0,Chennai Tambaram Sanatoruim,2.0
8440,Chennai,6300000.0,930.0,Chennai Tambaram Sanatoruim,2.0
8441,Chennai,7209000.0,913.0,Chennai Tambaram Sanatoruim,2.0
8443,Chennai,7500000.0,913.0,Chennai Tambaram Sanatoruim,2.0
8449,Chennai,7134000.0,1220.0,Chennai Thalambur,3.0
8459,Chennai,3543000.0,629.0,Chennai Thalambur,1.0
8460,Chennai,4762000.0,624.0,Chennai Thalambur,1.0
8461,Chennai,7026000.0,945.0,Chennai Thalambur,2.0
8463,Chennai,4762000.0,624.0,Chennai Thalambur,1.0
8465,Chennai,8400000.0,945.0,Chennai Thalambur,2.0
8467,Chennai,5321000.0,607.0,Chennai Thalambur,1.0
8468,Chennai,3457000.0,606.0,Chennai Thalambur,1.0
8469,Chennai,5557000.0,626.0,Chennai Thalambur,1.0
8484,Chennai,6977000.0,773.0,Chennai Thalambur,2.0
8485,Chennai,5500000.0,785.0,Chennai Thiruvanmiyur,2.0
8486,Chennai,24200000.0,1938.0,Chennai Thiruvanmiyur,3.0
8487,Chennai,24600000.0,1970.0,Chennai Thiruvanmiyur,3.0
8488,Chennai,23300000.0,1871.0,Chennai Thiruvanmiyur,3.0
8489,Chennai,17800000.0,1431.0,Chennai Thiruvanmiyur,2.0
8490,Chennai,22799999.0,1831.0,Chennai Thiruvanmiyur,3.0
8491,Chennai,15400000.0,1100.0,Chennai Thiruvanmiyur,3.0
8492,Chennai,19500000.0,1566.0,Chennai Thiruvanmiyur,3.0
8493,Chennai,22799999.0,1986.0,Chennai Thiruvanmiyur,3.0
8494,Chennai,22799999.0,1986.0,Chennai Thiruvanmiyur,3.0
8495,Chennai,22700000.0,1975.0,Chennai Thiruvanmiyur,3.0
8496,Chennai,22700000.0,1975.0,Chennai Thiruvanmiyur,3.0
8497,Chennai,24500000.0,1818.0,Chennai Thiruvanmiyur,3.0
8498,Chennai,22500000.0,1667.0,Chennai Thiruvanmiyur,3.0
8499,Chennai,24500000.0,1818.0,Chennai Thiruvanmiyur,3.0
8500,Chennai,22500000.0,1667.0,Chennai Thiruvanmiyur,3.0
8501,Chennai,24500000.0,1818.0,Chennai Thiruvanmiyur,3.0
8502,Chennai,22500000.0,1667.0,Chennai Thiruvanmiyur,3.0
8503,Chennai,28700000.0,1975.0,Chennai Thiruvanmiyur,3.0
8504,Chennai,29400000.0,2015.0,Chennai Thiruvanmiyur,3.0
8505,Chennai,29100000.0,2004.0,Chennai Thiruvanmiyur,3.0
8506,Chennai,29100000.0,2004.0,Chennai Thiruvanmiyur,3.0
8507,Chennai,28900000.0,1986.0,Chennai Thiruvanmiyur,3.0
8508,Chennai,24600000.0,1938.0,Chennai Thiruvanmiyur,3.0
8509,Chennai,23300000.0,1970.0,Chennai Thiruvanmiyur,3.0
8510,Chennai,17800000.0,1871.0,Chennai Thiruvanmiyur,3.0
8511,Chennai,24600000.0,1938.0,Chennai Thiruvanmiyur,3.0
8512,Chennai,23300000.0,1970.0,Chennai Thiruvanmiyur,3.0
8513,Chennai,17800000.0,1871.0,Chennai Thiruvanmiyur,3.0
8514,Chennai,10100000.0,1831.0,Chennai Thiruvanmiyur,3.0
8515,Chennai,23300000.0,1938.0,Chennai Thiruvanmiyur,3.0
8516,Chennai,17800000.0,1970.0,Chennai Thiruvanmiyur,3.0
8517,Chennai,22799999.0,1871.0,Chennai Thiruvanmiyur,3.0
8518,Chennai,16500000.0,1431.0,Chennai Thiruvanmiyur,2.0
8519,Chennai,8322000.0,1400.0,Chennai Thiruvanmiyur,3.0
8520,Chennai,7798999.0,1300.0,Chennai Thiruvanmiyur,3.0
8521,Chennai,21300000.0,1975.0,Chennai Thiruvanmiyur,3.0
8522,Chennai,11000000.0,2075.0,Chennai Thiruvanmiyur,3.0
8523,Chennai,24600000.0,1832.0,Chennai Thiruvanmiyur,3.0
8524,Chennai,2475000.0,570.0,Chennai Thiruverkadu,1.0
8525,Chennai,2480000.0,575.0,Chennai Thiruverkadu,1.0
8526,Chennai,4300000.0,1100.0,Chennai Thiruverkadu,1.0
8527,Chennai,4200000.0,915.0,Chennai Thiruverkadu,1.0
8528,Chennai,4250000.0,1000.0,Chennai Thiruverkadu,1.0
8529,Chennai,4350000.0,1200.0,Chennai Thiruverkadu,1.0
8530,Chennai,2400000.0,570.0,Chennai Thiruverkadu,1.0
8531,Chennai,2450000.0,550.0,Chennai Thiruverkadu,1.0
8532,Chennai,2490000.0,570.0,Chennai Thiruverkadu,1.0
8533,Chennai,2400000.0,550.0,Chennai Thiruverkadu,1.0
8534,Chennai,2485000.0,570.0,Chennai Thiruverkadu,1.0
8535,Chennai,2475000.0,570.0,Chennai Thiruverkadu,1.0
8536,Chennai,2500000.0,570.0,Chennai Thiruverkadu,1.0
8537,Chennai,2475000.0,575.0,Chennai Thiruverkadu,1.0
8538,Chennai,2500000.0,570.0,Chennai Thiruverkadu,1.0
8539,Chennai,2475000.0,570.0,Chennai Thiruverkadu,1.0
8540,Chennai,2475000.0,570.0,Chennai Thiruverkadu,1.0
8543,Chennai,2600000.0,570.0,Chennai Thiruverkadu,1.0
8546,Chennai,2777000.0,571.0,Chennai Thiruverkadu,1.0
8547,Chennai,2703000.0,555.0,Chennai Thiruverkadu,1.0
8549,Chennai,2740000.0,563.0,Chennai Thiruverkadu,1.0
